Gebietsschlüssel;Gebietsbezeichnung;Wahlberechtigte;Wahlberechtigte ohne Sperrvermerk;Wahlberechtigte mit Sperrvermerk;Wahlberechtigte nach §19;Wähler;Wähler mit Wahlschein;Wahlbeteiligung;Berechnungsmethode Wahlbeteiligung;ungültige Erststimmen;gültige Erststimmen;ungültige Erststimmen in %;gültige Erstsstimmen in %;SPD Erststimmen;CDU Erststimmen;GRÜNE Erststimmen;FDP Erststimmen;Linke Erststimmen;FREIE WÄHLER Erststimmen;PIRATEN Erststimmen;NPD Erststimmen;REP Erststimmen;ödp Erststimmen;ALFA Erststimmen;AfD Erststimmen;III. Weg Erststimmen;DIE EINHEIT Erststimmen;FRIEDENSKÄMPFER Erststimmen;Pestemer Erststimmen;Sonstige Erststimmen;;;;;;;;;SPD Erststimmen in %;CDU Erststimmen in %;GRÜNE Erststimmen in %;FDP Erststimmen in %;Linke Erststimmen in %;FREIE WÄHLER Erststimmen in %;PIRATEN Erststimmen in %;NPD Erststimmen in %;REP Erststimmen in %;ödp Erststimmen in %;ALFA Erststimmen in %;AfD Erststimmen in %;III. Weg Erststimmen in %;DIE EINHEIT Erststimmen in %;FRIEDENSKÄMPFER Erststimmen in %;Pestemer Erststimmen in %;Sonstige Erststimmen in %;;;;;;;;;ungültige Zweitstimmen;gültige Zweitstimmen;ungültige Zweitstimmen in %;gültige Zweitstimmen in %;SPD Zweitstimmen;CDU Zweitstimmen;GRÜNE Zweitstimmen;FDP Zweitstimmen;Linke Zweitstimmen;FREIE WÄHLER Zweitstimmen;PIRATEN Zweitstimmen;NPD Zweitstimmen;REP Zweitstimmen;ödp Zweitstimmen;ALFA Zweitstimmen;AfD Zweitstimmen;III. Weg Zweitstimmen;DIE EINHEIT Zweitstimmen;FRIEDENSKÄMPFER Zweitstimmen;Pestemer Zweitstimmen;Sonstige Zweitstimmen;;;;;;;;;SPD Zweitstimmen in %;CDU Zweitstimmen in %;GRÜNE Zweitstimmen in %;FDP Zweitstimmen in %;Linke Zweitstimmen in %;FREIE WÄHLER Zweitstimmen in %;PIRATEN Zweitstimmen in %;NPD Zweitstimmen in %;REP Zweitstimmen in %;ödp Zweitstimmen in %;ALFA Zweitstimmen in %;AfD Zweitstimmen in %;III. Weg Zweitstimmen in %;DIE EINHEIT Zweitstimmen in %;FRIEDENSKÄMPFER Zweitstimmen in %;Pestemer Zweitstimmen in %;Sonstige Zweitstimmen in %;;;;;;;;;Gewählter Direktkandidat;Partei des Direktkandidaten;Anzahl Stimmbezirke;Anzahl ausgezählter Stimmbezirke;Zeitpunkt der letzten Änderung
4393330307400;Standenbühl;162;146;16;0;108;16;66,7;2;6;102;5,6;94,4;24;41;5;8;4;20;;;;;;;;;;;;;;;;;;;;23,5;40,2;4,9;7,8;3,9;19,6;;;;;;;;;;;;;;;;;;;;1;107;0,9;99,1;31;33;2;10;2;5;1;3;3;0;0;17;0;0;;;;;;;;;;;;29;30,8;1,9;9,3;1,9;4,7;0,9;2,8;2,8;0;0;15,9;0;0;;;;;;;;;;;;;;1;1;13.03.2016 18:29:18
4393330308100;Weitersweiler;388;294;94;0;281;90;72,4;2;11;270;3,9;96,1;69;109;25;21;12;34;;;;;;;;;;;;;;;;;;;;25,6;40,4;9,3;7,8;4,4;12,6;;;;;;;;;;;;;;;;;;;;4;277;1,4;98,6;87;90;12;19;12;7;4;3;0;1;1;41;0;0;;;;;;;;;;;;31,4;32,5;4,3;6,9;4,3;2,5;1,4;1,1;0;0,4;0,4;14,8;0;0;;;;;;;;;;;;;;1;1;13.03.2016 18:56:09
4393330350100;Zellertal;995;750;245;0;760;233;76,4;2;21;739;2,8;97,2;246;209;76;49;32;127;;;;;;;;;;;;;;;;;;;;33,3;28,3;10,3;6,6;4,3;17,2;;;;;;;;;;;;;;;;;;;;13;747;1,7;98,3;300;190;32;49;21;32;9;10;4;2;3;92;1;2;;;;;;;;;;;;40,2;25,4;4,3;6,6;2,8;4,3;1,2;1,3;0,5;0,3;0,4;12,3;0,1;0,3;;;;;;;;;;;;;;3;3;14.03.2016 16:15:07
4393330400000;Kirchheimbolanden, VG;14710;11516;3194;0;10107;3063;68,7;2;367;9740;3,6;96,4;3279;3324;838;622;607;1070;;;;;;;;;;;;;;;;;;;;33,7;34,1;8,6;6,4;6,2;11;;;;;;;;;;;;;;;;;;;;153;9954;1,5;98,5;3747;2631;478;563;314;287;79;93;27;23;51;1612;9;40;;;;;;;;;;;;37,6;26,4;4,8;5,7;3,2;2,9;0,8;0,9;0,3;0,2;0,5;16,2;0,1;0,4;;;;;;;;;;;;;;25;25;14.03.2016 12:13:58
4393330400500;Bennhausen;141;126;15;0;109;15;77,3;2;3;106;2,8;97,2;41;31;16;5;5;8;;;;;;;;;;;;;;;;;;;;38,7;29,2;15,1;4,7;4,7;7,5;;;;;;;;;;;;;;;;;;;;1;108;0,9;99,1;39;25;17;3;1;0;1;0;0;1;2;18;1;0;;;;;;;;;;;;36,1;23,1;15,7;2,8;0,9;0;0,9;0;0;0,9;1,9;16,7;0,9;0;;;;;;;;;;;;;;1;1;13.03.2016 18:28:59
4393330400700;Bischheim;571;481;90;0;395;88;69,2;2;14;381;3,5;96,5;131;151;20;24;22;33;;;;;;;;;;;;;;;;;;;;34,4;39,6;5,2;6,3;5,8;8,7;;;;;;;;;;;;;;;;;;;;6;389;1,5;98,5;135;127;14;17;6;8;4;2;1;0;3;69;0;3;;;;;;;;;;;;34,7;32,6;3,6;4,4;1,5;2,1;1;0,5;0,3;0;0,8;17,7;0;0,8;;;;;;;;;;;;;;1;1;13.03.2016 19:33:52
4393330401000;Bolanden;1812;1395;417;0;1329;394;73,3;2;43;1286;3,2;96,8;398;460;115;70;115;128;;;;;;;;;;;;;;;;;;;;30,9;35,8;8,9;5,4;8,9;10;;;;;;;;;;;;;;;;;;;;18;1311;1,4;98,6;485;356;75;67;48;31;8;7;4;4;7;213;0;6;;;;;;;;;;;;37;27,2;5,7;5,1;3,7;2,4;0,6;0,5;0,3;0,3;0,5;16,2;0;0,5;;;;;;;;;;;;;;2;2;14.03.2016 12:11:31
4393330401300;Dannenfels;699;560;139;0;488;129;69,8;2;11;477;2,3;97,7;144;183;38;45;27;40;;;;;;;;;;;;;;;;;;;;30,2;38,4;8;9,4;5,7;8,4;;;;;;;;;;;;;;;;;;;;8;480;1,6;98,4;182;127;27;39;11;15;3;2;1;0;1;72;0;0;;;;;;;;;;;;37,9;26,5;5,6;8,1;2,3;3,1;0,6;0,4;0,2;0;0,2;15;0;0;;;;;;;;;;;;;;1;1;13.03.2016 19:51:52
4393330402200;Gauersheim;501;385;116;0;369;114;73,7;2;18;351;4,9;95,1;124;113;29;19;9;57;;;;;;;;;;;;;;;;;;;;35,3;32,2;8,3;5,4;2,6;16,2;;;;;;;;;;;;;;;;;;;;8;361;2,2;97,8;135;91;17;14;6;19;3;9;0;3;3;61;0;0;;;;;;;;;;;;37,4;25,2;4,7;3,9;1,7;5,3;0,8;2,5;0;0,8;0,8;16,9;0;0;;;;;;;;;;;;;;1;1;13.03.2016 19:31:57
4393330403100;Ilbesheim;464;384;80;0;346;76;74,6;2;12;334;3,5;96,5;112;114;30;16;23;39;;;;;;;;;;;;;;;;;;;;33,5;34,1;9;4,8;6,9;11,7;;;;;;;;;;;;;;;;;;;;3;343;0,9;99,1;121;101;21;14;9;7;3;4;1;2;1;59;0;0;;;;;;;;;;;;35,3;29,4;6,1;4,1;2,6;2;0,9;1,2;0,3;0,6;0,3;17,2;0;0;;;;;;;;;;;;;;1;1;13.03.2016 18:45:26
4393330403500;Jakobsweiler;195;153;42;0;139;39;71,3;2;7;132;5;95;51;36;16;7;7;15;;;;;;;;;;;;;;;;;;;;38,6;27,3;12,1;5,3;5,3;11,4;;;;;;;;;;;;;;;;;;;;2;137;1,4;98,6;50;31;9;6;9;6;1;2;1;0;0;22;0;0;;;;;;;;;;;;36,5;22,6;6,6;4,4;6,6;4,4;0,7;1,5;0,7;0;0;16,1;0;0;;;;;;;;;;;;;;1;1;13.03.2016 18:42:06
4393330403900;Kirchheimbolanden;5624;4421;1203;0;3465;1161;61,6;2;118;3347;3,4;96,6;1037;1210;370;227;185;318;;;;;;;;;;;;;;;;;;;;31;36,2;11,1;6,8;5,5;9,5;;;;;;;;;;;;;;;;;;;;49;3416;1,4;98,6;1241;923;193;227;94;83;37;25;11;7;20;528;3;24;;;;;;;;;;;;36,3;27;5,6;6,6;2,8;2,4;1,1;0,7;0,3;0,2;0,6;15,5;0,1;0,7;;;;;;;;;;;;;;9;9;14.03.2016 12:13:12
4393330404000;Kriegsfeld;867;649;218;0;679;209;78,3;2;34;645;5;95;281;196;33;33;25;77;;;;;;;;;;;;;;;;;;;;43,6;30,4;5,1;5,1;3,9;11,9;;;;;;;;;;;;;;;;;;;;9;670;1,3;98,7;299;154;16;34;14;25;1;13;0;1;2;107;1;3;;;;;;;;;;;;44,6;23;2,4;5,1;2,1;3,7;0,1;1,9;0;0,1;0,3;16;0,1;0,4;;;;;;;;;;;;;;1;1;13.03.2016 19:28:55
4393330404500;Marnheim;1286;1003;283;0;871;269;67,7;2;29;842;3,3;96,7;277;262;58;45;79;121;;;;;;;;;;;;;;;;;;;;32,9;31,1;6,9;5,3;9,4;14,4;;;;;;;;;;;;;;;;;;;;11;860;1,3;98,7;304;212;35;42;55;31;4;8;4;1;3;157;1;3;;;;;;;;;;;;35,3;24,7;4,1;4,9;6,4;3,6;0,5;0,9;0,5;0,1;0,3;18,3;0,1;0,3;;;;;;;;;;;;;;1;1;13.03.2016 19:42:13
4393330404600;Mörsfeld;384;292;92;0;288;88;75;2;10;278;3,5;96,5;139;60;14;19;13;33;;;;;;;;;;;;;;;;;;;;50;21,6;5;6,8;4,7;11,9;;;;;;;;;;;;;;;;;;;;6;282;2,1;97,9;144;53;5;17;6;6;1;5;1;1;1;42;0;0;;;;;;;;;;;;51,1;18,8;1,8;6;2,1;2,1;0,4;1,8;0,4;0,4;0,4;14,9;0;0;;;;;;;;;;;;;;1;1;13.03.2016 18:48:29
4393330404700;Morschheim;590;476;114;0;426;110;72,2;2;26;400;6,1;93,9;144;115;22;35;25;59;;;;;;;;;;;;;;;;;;;;36;28,8;5,5;8,8;6,3;14,8;;;;;;;;;;;;;;;;;;;;5;421;1,2;98,8;165;99;9;27;10;13;2;5;2;3;3;83;0;0;;;;;;;;;;;;39,2;23,5;2,1;6,4;2,4;3,1;0,5;1,2;0,5;0,7;0,7;19,7;0;0;;;;;;;;;;;;;;1;1;13.03.2016 19:07:12
4393330405600;Oberwiesen;394;324;70;0;307;66;77,9;2;8;299;2,6;97,4;114;77;15;14;27;52;;;;;;;;;;;;;;;;;;;;38,1;25,8;5;4,7;9;17,4;;;;;;;;;;;;;;;;;;;;4;303;1,3;98,7;126;57;10;17;18;12;4;5;0;0;3;50;1;0;;;;;;;;;;;;41,6;18,8;3,3;5,6;5,9;4;1,3;1,7;0;0;1;16,5;0,3;0;;;;;;;;;;;;;;1;1;13.03.2016 19:04:11
4393330405700;Orbis;550;395;155;0;414;148;75,3;2;14;400;3,4;96,6;161;127;29;19;22;42;;;;;;;;;;;;;;;;;;;;40,3;31,8;7,3;4,8;5,5;10,5;;;;;;;;;;;;;;;;;;;;16;398;3,9;96,1;167;112;14;11;14;16;4;3;0;0;0;57;0;0;;;;;;;;;;;;42;28,1;3,5;2,8;3,5;4;1;0,8;0;0;0;14,3;0;0;;;;;;;;;;;;;;1;1;14.03.2016 12:13:58
4393330406200;Rittersheim;154;126;28;0;116;28;75,3;2;9;107;7,8;92,2;28;42;3;16;8;10;;;;;;;;;;;;;;;;;;;;26,2;39,3;2,8;15;7,5;9,3;;;;;;;;;;;;;;;;;;;;6;110;5,2;94,8;34;35;2;11;4;1;1;1;0;0;0;20;1;0;;;;;;;;;;;;30,9;31,8;1,8;10;3,6;0,9;0,9;0,9;0;0;0;18,2;0,9;0;;;;;;;;;;;;;;1;1;13.03.2016 18:37:52
4393330407600;Stetten;478;346;132;0;366;129;76,6;2;11;355;3;97;97;147;30;28;15;38;;;;;;;;;;;;;;;;;;;;27,3;41,4;8,5;7,9;4,2;10,7;;;;;;;;;;;;;;;;;;;;1;365;0,3;99,7;120;128;14;17;9;14;2;2;1;0;2;54;1;1;;;;;;;;;;;;32,9;35,1;3,8;4,7;2,5;3,8;0,5;0,5;0,3;0;0,5;14,8;0,3;0,3;;;;;;;;;;;;;;1;1;13.03.2016 18:50:35
4393330500000;Rockenhausen, VG;8820;6901;1919;0;6219;1828;70,5;2;227;5992;3,7;96,3;2512;1738;427;528;332;455;;;;;;;;;;;;;;;;;;;;41,9;29;7,1;8,8;5,5;7,6;;;;;;;;;;;;;;;;;;;;118;6101;1,9;98,1;2609;1508;315;434;202;101;46;42;15;20;28;763;9;9;;;;;;;;;;;;42,8;24,7;5,2;7,1;3,3;1,7;0,8;0,7;0,2;0,3;0,5;12,5;0,1;0,1;;;;;;;;;;;;;;27;27;15.03.2016 12:58:51
4393330500400;Bayerfeld-Steckweiler;324;274;50;0;228;44;70,4;2;11;217;4,8;95,2;87;59;16;21;15;19;;;;;;;;;;;;;;;;;;;;40,1;27,2;7,4;9,7;6,9;8,8;;;;;;;;;;;;;;;;;;;;4;224;1,8;98,2;93;48;13;16;8;2;1;1;1;0;1;38;2;0;;;;;;;;;;;;41,5;21,4;5,8;7,1;3,6;0,9;0,4;0,4;0,4;0;0,4;17;0,9;0;;;;;;;;;;;;;;2;2;15.03.2016 12:54:00
4393330500800;Bisterschied;194;159;35;0;161;33;83;2;11;150;6,8;93,2;53;42;14;12;16;13;;;;;;;;;;;;;;;;;;;;35,3;28;9,3;8;10,7;8,7;;;;;;;;;;;;;;;;;;;;7;154;4,3;95,7;51;33;12;8;13;2;1;0;0;0;2;32;0;0;;;;;;;;;;;;33,1;21,4;7,8;5,2;8,4;1,3;0,6;0;0;0;1,3;20,8;0;0;;;;;;;;;;;;;;1;1;13.03.2016 18:48:49
4393330501400;Dielkirchen;434;355;79;0;300;71;69,1;2;11;289;3,7;96,3;127;84;12;24;16;26;;;;;;;;;;;;;;;;;;;;43,9;29,1;4,2;8,3;5,5;9;;;;;;;;;;;;;;;;;;;;8;292;2,7;97,3;135;63;8;20;9;5;1;3;1;1;3;42;1;0;;;;;;;;;;;;46,2;21,6;2,7;6,8;3,1;1,7;0,3;1;0,3;0,3;1;14,4;0,3;0;;;;;;;;;;;;;;1;1;15.03.2016 12:55:55
4393330501600;Dörrmoschel;112;95;17;0;72;17;64,3;2;2;70;2,8;97,2;25;20;6;11;1;7;;;;;;;;;;;;;;;;;;;;35,7;28,6;8,6;15,7;1,4;10;;;;;;;;;;;;;;;;;;;;0;72;0;100;25;17;5;12;0;1;0;0;0;0;0;11;1;0;;;;;;;;;;;;34,7;23,6;6,9;16,7;0;1,4;0;0;0;0;0;15,3;1,4;0;;;;;;;;;;;;;;1;1;13.03.2016 18:33:57
4393330502400;Gehrweiler;272;220;52;0;217;49;79,8;2;15;202;6,9;93,1;111;32;12;23;10;14;;;;;;;;;;;;;;;;;;;;55;15,8;5,9;11,4;5;6,9;;;;;;;;;;;;;;;;;;;;8;209;3,7;96,3;117;31;9;12;2;7;2;3;0;0;0;26;0;0;;;;;;;;;;;;56;14,8;4,3;5,7;1;3,3;1;1,4;0;0;0;12,4;0;0;;;;;;;;;;;;;;1;1;13.03.2016 18:40:32
4393330502500;Gerbach;419;315;104;0;327;102;78;2;5;322;1,5;98,5;129;112;27;29;10;15;;;;;;;;;;;;;;;;;;;;40,1;34,8;8,4;9;3,1;4,7;;;;;;;;;;;;;;;;;;;;7;320;2,1;97,9;143;82;20;30;8;3;2;0;0;0;0;32;0;0;;;;;;;;;;;;44,7;25,6;6,3;9,4;2,5;0,9;0,6;0;0;0;0;10;0;0;;;;;;;;;;;;;;1;1;13.03.2016 18:53:39
4393330502800;Gundersweiler;421;348;73;0;333;68;79,1;2;6;327;1,8;98,2;160;67;22;26;18;34;;;;;;;;;;;;;;;;;;;;48,9;20,5;6,7;8;5,5;10,4;;;;;;;;;;;;;;;;;;;;5;328;1,5;98,5;158;55;20;20;9;8;5;2;0;0;0;51;0;0;;;;;;;;;;;;48,2;16,8;6,1;6,1;2,7;2,4;1,5;0,6;0;0;0;15,5;0;0;;;;;;;;;;;;;;1;1;13.03.2016 19:14:38
4393330503400;Imsweiler;437;349;88;0;323;86;73,9;2;17;306;5,3;94,7;120;80;15;32;31;28;;;;;;;;;;;;;;;;;;;;39,2;26,1;4,9;10,5;10,1;9,2;;;;;;;;;;;;;;;;;;;;9;314;2,8;97,2;123;72;9;24;19;7;5;1;0;3;2;47;1;1;;;;;;;;;;;;39,2;22,9;2,9;7,6;6,1;2,2;1,6;0,3;0;1;0,6;15;0,3;0,3;;;;;;;;;;;;;;1;1;13.03.2016 19:09:02
4393330503700;Katzenbach;405;315;90;0;274;82;67,7;2;12;262;4,4;95,6;116;65;19;25;13;24;;;;;;;;;;;;;;;;;;;;44,3;24,8;7,3;9,5;5;9,2;;;;;;;;;;;;;;;;;;;;5;269;1,8;98,2;121;54;13;20;10;1;1;4;1;1;0;42;0;1;;;;;;;;;;;;45;20,1;4,8;7,4;3,7;0,4;0,4;1,5;0,4;0,4;0;15,6;0;0,4;;;;;;;;;;;;;;1;1;13.03.2016 19:11:09
4393330506100;Ransweiler;217;159;58;0;178;52;82;2;6;172;3,4;96,6;65;31;15;30;12;19;;;;;;;;;;;;;;;;;;;;37,8;18;8,7;17,4;7;11;;;;;;;;;;;;;;;;;;;;1;177;0,6;99,4;69;27;11;20;6;5;1;3;2;0;0;32;0;1;;;;;;;;;;;;39;15,3;6,2;11,3;3,4;2,8;0,6;1,7;1,1;0;0;18,1;0;0,6;;;;;;;;;;;;;;1;1;13.03.2016 19:22:06
4393330506500;Ruppertsecken;288;234;54;0;209;53;72,6;2;3;206;1,4;98,6;85;68;20;6;13;14;;;;;;;;;;;;;;;;;;;;41,3;33;9,7;2,9;6,3;6,8;;;;;;;;;;;;;;;;;;;;2;207;1;99;91;61;12;6;5;2;2;0;0;2;1;25;0;0;;;;;;;;;;;;44;29,5;5,8;2,9;2,4;1;1;0;0;1;0,5;12,1;0;0;;;;;;;;;;;;;;1;1;15.03.2016 12:56:52
4393330506600;Sankt Alban;245;204;41;0;192;38;78,4;2;6;186;3,1;96,9;67;61;22;16;8;12;;;;;;;;;;;;;;;;;;;;36;32,8;11,8;8,6;4,3;6,5;;;;;;;;;;;;;;;;;;;;5;187;2,6;97,4;69;62;16;9;7;4;0;0;1;1;3;15;0;0;;;;;;;;;;;;36,9;33,2;8,6;4,8;3,7;2,1;0;0;0,5;0,5;1,6;8;0;0;;;;;;;;;;;;;;1;1;13.03.2016 18:56:43
4393330506800;Schönborn;110;84;26;0;88;26;80;2;1;87;1,1;98,9;19;39;10;12;3;4;;;;;;;;;;;;;;;;;;;;21,8;44,8;11,5;13,8;3,4;4,6;;;;;;;;;;;;;;;;;;;;1;87;1,1;98,9;33;29;8;10;0;1;0;0;0;0;0;6;0;0;;;;;;;;;;;;37,9;33,3;9,2;11,5;0;1,1;0;0;0;0;0;6,9;0;0;;;;;;;;;;;;;;1;1;13.03.2016 18:56:11
4393330507300;Stahlberg;133;103;30;0;98;24;73,7;2;3;95;3,1;96,9;38;30;10;10;5;2;;;;;;;;;;;;;;;;;;;;40;31,6;10,5;10,5;5,3;2,1;;;;;;;;;;;;;;;;;;;;1;97;1;99;39;29;11;5;3;0;0;0;0;0;0;10;0;0;;;;;;;;;;;;40,2;29,9;11,3;5,2;3,1;0;0;0;0;0;0;10,3;0;0;;;;;;;;;;;;;;1;1;13.03.2016 18:56:57
4393330507700;Teschenmoschel;99;88;11;0;80;10;80,8;2;0;80;0;100;26;35;7;2;5;5;;;;;;;;;;;;;;;;;;;;32,5;43,8;8,8;2,5;6,3;6,3;;;;;;;;;;;;;;;;;;;;0;80;0;100;24;31;6;2;4;1;1;0;0;2;1;8;0;0;;;;;;;;;;;;30;38,8;7,5;2,5;5;1,3;1,3;0;0;2,5;1,3;10;0;0;;;;;;;;;;;;;;1;1;13.03.2016 18:31:25
4393330508400;Würzweiler;159;126;33;0;122;33;76,7;2;3;119;2,5;97,5;48;45;4;9;5;8;;;;;;;;;;;;;;;;;;;;40,3;37,8;3,4;7,6;4,2;6,7;;;;;;;;;;;;;;;;;;;;2;120;1,6;98,4;44;39;3;9;5;2;2;2;2;2;0;10;0;0;;;;;;;;;;;;36,7;32,5;2,5;7,5;4,2;1,7;1,7;1,7;1,7;1,7;0;8,3;0;0;;;;;;;;;;;;;;1;1;13.03.2016 18:40:56
4393330520100;Rathskirchen;143;117;26;0;103;23;72;2;4;99;3,9;96,1;36;32;7;8;11;5;;;;;;;;;;;;;;;;;;;;36,4;32,3;7,1;8,1;11,1;5,1;;;;;;;;;;;;;;;;;;;;4;99;3,9;96,1;41;28;4;5;9;3;1;0;0;0;2;4;0;2;;;;;;;;;;;;41,4;28,3;4;5,1;9,1;3;1;0;0;0;2;4;0;2;;;;;;;;;;;;;;1;1;13.03.2016 18:40:15
4393330520200;Reichsthal;73;59;14;0;58;13;79,5;2;4;54;6,9;93,1;26;15;3;2;6;2;;;;;;;;;;;;;;;;;;;;48,1;27,8;5,6;3,7;11,1;3,7;;;;;;;;;;;;;;;;;;;;3;55;5,2;94,8;25;11;2;2;2;0;1;2;1;0;2;7;0;0;;;;;;;;;;;;45,5;20;3,6;3,6;3,6;0;1,8;3,6;1,8;0;3,6;12,7;0;0;;;;;;;;;;;;;;1;1;13.03.2016 18:45:01
4393330520300;Seelen;120;101;19;0;99;19;82,5;2;8;91;8,1;91,9;39;23;7;8;5;9;;;;;;;;;;;;;;;;;;;;42,9;25,3;7,7;8,8;5,5;9,9;;;;;;;;;;;;;;;;;;;;2;97;2;98;36;21;8;9;2;2;0;4;0;0;0;14;0;1;;;;;;;;;;;;37,1;21,6;8,2;9,3;2,1;2,1;0;4,1;0;0;0;14,4;0;1;;;;;;;;;;;;;;1;1;13.03.2016 18:36:42
4393330550200;Rockenhausen;4215;3196;1019;0;2757;985;65,4;2;99;2658;3,6;96,4;1135;798;179;222;129;195;;;;;;;;;;;;;;;;;;;;42,7;30;6,7;8,4;4,9;7,3;;;;;;;;;;;;;;;;;;;;44;2713;1,6;98,4;1172;715;125;195;81;45;20;17;6;8;11;311;4;3;;;;;;;;;;;;43,2;26,4;4,6;7,2;3;1,7;0,7;0,6;0,2;0,3;0,4;11,5;0,1;0,1;;;;;;;;;;;;;;7;7;15.03.2016 12:58:51
4393330600000;Winnweiler, VG;10313;7942;2371;0;7450;2305;72,2;2;277;7173;3,7;96,3;2568;2381;454;594;350;826;;;;;;;;;;;;;;;;;;;;35,8;33,2;6,3;8,3;4,9;11,5;;;;;;;;;;;;;;;;;;;;126;7324;1,7;98,3;2688;2013;341;422;201;258;88;60;20;24;47;1135;7;20;;;;;;;;;;;;36,7;27,5;4,7;5,8;2,7;3,5;1,2;0,8;0,3;0,3;0,6;15,5;0,1;0,3;;;;;;;;;;;;;;18;18;14.03.2016 10:57:40
4393330600900;Börrstadt;726;563;163;0;514;159;70,8;2;28;486;5,4;94,6;110;232;27;37;23;57;;;;;;;;;;;;;;;;;;;;22,6;47,7;5,6;7,6;4,7;11,7;;;;;;;;;;;;;;;;;;;;20;494;3,9;96,1;120;199;17;25;18;19;3;4;0;1;1;87;0;0;;;;;;;;;;;;24,3;40,3;3,4;5,1;3,6;3,8;0,6;0,8;0;0,2;0,2;17,6;0;0;;;;;;;;;;;;;;1;1;13.03.2016 19:38:48
4393330601100;Breunigweiler;356;277;79;0;279;77;78,4;2;7;272;2,5;97,5;104;80;15;16;23;34;;;;;;;;;;;;;;;;;;;;38,2;29,4;5,5;5,9;8,5;12,5;;;;;;;;;;;;;;;;;;;;2;277;0,7;99,3;105;61;17;14;18;10;3;1;0;2;4;42;0;0;;;;;;;;;;;;37,9;22;6,1;5,1;6,5;3,6;1,1;0,4;0;0,7;1,4;15,2;0;0;;;;;;;;;;;;;;1;1;13.03.2016 19:05:50
4393330602000;Falkenstein;157;126;31;0;112;26;71,3;2;3;109;2,7;97,3;28;50;5;10;11;5;;;;;;;;;;;;;;;;;;;;25,7;45,9;4,6;9,2;10,1;4,6;;;;;;;;;;;;;;;;;;;;3;109;2,7;97,3;28;38;7;6;12;1;0;3;0;0;0;13;0;1;;;;;;;;;;;;25,7;34,9;6,4;5,5;11;0,9;0;2,8;0;0;0;11,9;0;0,9;;;;;;;;;;;;;;1;1;14.03.2016 10:57:40
4393330602700;Gonbach;384;286;98;0;315;95;82;2;7;308;2,2;97,8;124;102;21;16;14;31;;;;;;;;;;;;;;;;;;;;40,3;33,1;6,8;5,2;4,5;10,1;;;;;;;;;;;;;;;;;;;;4;311;1,3;98,7;141;76;25;15;2;9;3;1;1;1;1;36;0;0;;;;;;;;;;;;45,3;24,4;8;4,8;0,6;2,9;1;0,3;0,3;0,3;0,3;11,6;0;0;;;;;;;;;;;;;;1;1;13.03.2016 18:48:09
4393330603000;Höringen;548;396;152;0;434;146;79,2;2;13;421;3;97;179;130;32;26;22;32;;;;;;;;;;;;;;;;;;;;42,5;30,9;7,6;6,2;5,2;7,6;;;;;;;;;;;;;;;;;;;;8;426;1,8;98,2;172;107;21;17;15;11;5;1;1;2;1;71;2;0;;;;;;;;;;;;40,4;25,1;4,9;4;3,5;2,6;1,2;0,2;0,2;0,5;0,2;16,7;0,5;0;;;;;;;;;;;;;;1;1;13.03.2016 19:17:40
4393330603300;Imsbach;702;557;145;0;519;142;73,9;2;14;505;2,7;97,3;172;164;32;26;22;89;;;;;;;;;;;;;;;;;;;;34,1;32,5;6,3;5,1;4,4;17,6;;;;;;;;;;;;;;;;;;;;9;510;1,7;98,3;168;151;21;18;17;37;9;7;0;1;3;77;1;0;;;;;;;;;;;;32,9;29,6;4,1;3,5;3,3;7,3;1,8;1,4;0;0,2;0,6;15,1;0,2;0;;;;;;;;;;;;;;1;1;13.03.2016 19:28:12
4393330604200;Lohnsfeld;725;520;205;0;485;203;66,9;2;21;464;4,3;95,7;152;184;21;33;22;52;;;;;;;;;;;;;;;;;;;;32,8;39,7;4,5;7,1;4,7;11,2;;;;;;;;;;;;;;;;;;;;10;475;2,1;97,9;166;151;13;24;13;12;7;3;0;4;3;75;1;3;;;;;;;;;;;;34,9;31,8;2,7;5,1;2,7;2,5;1,5;0,6;0;0,8;0,6;15,8;0,2;0,6;;;;;;;;;;;;;;1;1;13.03.2016 19:27:55
4393330604800;Münchweiler an der Alsenz;980;799;181;0;720;172;73,5;2;28;692;3,9;96,1;291;206;48;57;32;58;;;;;;;;;;;;;;;;;;;;42,1;29,8;6,9;8,2;4,6;8,4;;;;;;;;;;;;;;;;;;;;10;710;1,4;98,6;299;178;38;35;20;19;4;10;1;1;9;94;1;1;;;;;;;;;;;;42,1;25,1;5,4;4,9;2,8;2,7;0,6;1,4;0,1;0,1;1,3;13,2;0,1;0,1;;;;;;;;;;;;;;1;1;13.03.2016 19:12:59
4393330606900;Schweisweiler;256;216;40;0;175;40;68,4;2;9;166;5,1;94,9;36;80;4;14;10;22;;;;;;;;;;;;;;;;;;;;21,7;48,2;2,4;8,4;6;13,3;;;;;;;;;;;;;;;;;;;;4;171;2,3;97,7;38;69;3;12;4;4;1;3;1;0;1;35;0;0;;;;;;;;;;;;22,2;40,4;1,8;7;2,3;2,3;0,6;1,8;0,6;0;0,6;20,5;0;0;;;;;;;;;;;;;;1;1;13.03.2016 18:54:12
